encounter_id,party_size,party_level,monster_count,monster_name,monster_challenge_rating,encounter_description,feasibility_label
encounter_1847,2,11,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 2 adventurers at level 11.,Possible
encounter_132,1,13,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_179,4,13,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 4 adventurers at level 13.,Possible
encounter_2900,5,17,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_4467,5,5,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 5 adventurers at level 5.,Possible
encounter_4195,4,18,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 4 adventurers at level 18.,Possible
encounter_2523,5,11,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 5 adventurers at level 11.,Possible
encounter_1843,3,7,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 3 adventurers at level 7.,Possible
encounter_2099,4,10,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_3950,1,6,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 1 adventurers at level 6.,Possible
encounter_2374,4,18,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 4 adventurers at level 18.,Possible
encounter_605,1,2,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 1 adventurers at level 2.,Not Possible
encounter_2628,4,6,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 4 adventurers at level 6.,Possible
encounter_26,4,7,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 4 adventurers at level 7.,Possible
encounter_659,3,15,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 3 adventurers at level 15.,Possible
encounter_4978,3,7,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 3 adventurers at level 7.,Possible
encounter_3318,5,3,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 5 adventurers at level 3.,Possible
encounter_3869,1,1,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 1 adventurers at level 1.,Not Possible
encounter_174,2,13,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 2 adventurers at level 13.,Possible
encounter_1612,3,2,7,Bugbear,1.0,A group of 7 Bugbear(s) confronts a party of 3 adventurers at level 2.,Not Possible
encounter_438,2,3,6,Young Red Dragon,10.0,A group of 6 Young Red Dragon(s) confronts a party of 2 adventurers at level 3.,Not Possible
encounter_332,5,12,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 5 adventurers at level 12.,Possible
encounter_3101,2,10,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_1455,4,9,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 4 adventurers at level 9.,Possible
encounter_343,3,15,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 3 adventurers at level 15.,Possible
encounter_3210,3,2,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 3 adventurers at level 2.,Not Possible
encounter_4577,1,9,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 1 adventurers at level 9.,Not Possible
encounter_1089,1,13,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_480,1,16,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 1 adventurers at level 16.,Possible
encounter_728,2,1,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 2 adventurers at level 1.,Not Possible
encounter_3784,2,9,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 2 adventurers at level 9.,Possible
encounter_977,3,12,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 3 adventurers at level 12.,Possible
encounter_3785,1,3,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 1 adventurers at level 3.,Possible
encounter_2978,5,16,3,Troll,5.0,A group of 3 Troll(s) confronts a party of 5 adventurers at level 16.,Possible
encounter_1929,4,4,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 4 adventurers at level 4.,Not Possible
encounter_1469,1,12,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 1 adventurers at level 12.,Not Possible
encounter_1225,3,11,9,Goblin,0.25,A group of 9 Goblin(s) confronts a party of 3 adventurers at level 11.,Possible
encounter_2857,3,1,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 3 adventurers at level 1.,Possible
encounter_1953,2,12,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 2 adventurers at level 12.,Possible
encounter_4831,1,9,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 1 adventurers at level 9.,Not Possible
encounter_4501,5,5,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 5 adventurers at level 5.,Not Possible
encounter_1893,4,9,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 4 adventurers at level 9.,Possible
encounter_1300,5,7,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 5 adventurers at level 7.,Possible
encounter_2991,5,9,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_4600,1,3,7,Ogre,2.0,A group of 7 Ogre(s) confronts a party of 1 adventurers at level 3.,Not Possible
encounter_661,5,6,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 5 adventurers at level 6.,Possible
encounter_4578,2,17,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 2 adventurers at level 17.,Possible
encounter_4074,3,5,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_2785,2,19,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 2 adventurers at level 19.,Possible
encounter_4938,5,13,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 13.,Possible
encounter_3828,5,15,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_2715,3,8,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 3 adventurers at level 8.,Possible
encounter_4658,3,14,7,Bugbear,1.0,A group of 7 Bugbear(s) confronts a party of 3 adventurers at level 14.,Possible
encounter_268,1,2,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 1 adventurers at level 2.,Possible
encounter_4443,3,8,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 3 adventurers at level 8.,Not Possible
encounter_4960,4,10,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_3373,1,18,6,Young Red Dragon,10.0,A group of 6 Young Red Dragon(s) confronts a party of 1 adventurers at level 18.,Not Possible
encounter_3596,5,8,9,Goblin,0.25,A group of 9 Goblin(s) confronts a party of 5 adventurers at level 8.,Possible
encounter_4317,2,7,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 2 adventurers at level 7.,Possible
encounter_3723,1,13,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_3407,5,7,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 5 adventurers at level 7.,Possible
encounter_1279,3,12,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 3 adventurers at level 12.,Possible
encounter_4641,2,2,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 2 adventurers at level 2.,Possible
encounter_3918,1,8,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 1 adventurers at level 8.,Possible
encounter_2679,2,9,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 2 adventurers at level 9.,Not Possible
encounter_1622,2,11,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 2 adventurers at level 11.,Possible
encounter_4104,1,3,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 1 adventurers at level 3.,Not Possible
encounter_2858,2,16,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_1897,4,1,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 4 adventurers at level 1.,Possible
encounter_3925,2,1,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 2 adventurers at level 1.,Not Possible
encounter_3015,1,7,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 1 adventurers at level 7.,Possible
encounter_4439,4,7,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 4 adventurers at level 7.,Not Possible
encounter_68,4,12,9,Goblin,0.25,A group of 9 Goblin(s) confronts a party of 4 adventurers at level 12.,Possible
encounter_2043,2,10,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 2 adventurers at level 10.,Not Possible
encounter_2581,1,3,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 1 adventurers at level 3.,Not Possible
encounter_3783,1,9,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 1 adventurers at level 9.,Possible
encounter_3791,5,2,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 5 adventurers at level 2.,Not Possible
encounter_821,5,17,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_1227,5,17,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_2992,5,10,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 5 adventurers at level 10.,Possible
encounter_3133,5,7,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 5 adventurers at level 7.,Possible
encounter_2744,2,2,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 2 adventurers at level 2.,Not Possible
encounter_4458,1,4,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 1 adventurers at level 4.,Not Possible
encounter_4270,5,12,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 5 adventurers at level 12.,Possible
encounter_3350,4,17,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 4 adventurers at level 17.,Possible
encounter_1144,1,12,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 1 adventurers at level 12.,Possible
encounter_398,4,17,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 4 adventurers at level 17.,Possible
encounter_2907,5,1,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 5 adventurers at level 1.,Not Possible
encounter_4302,5,15,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_2760,4,5,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 4 adventurers at level 5.,Possible
encounter_1399,1,19,8,Orc,0.5,A group of 8 Orc(s) confronts a party of 1 adventurers at level 19.,Possible
encounter_1660,1,14,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 1 adventurers at level 14.,Possible
encounter_980,2,8,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 2 adventurers at level 8.,Not Possible
encounter_1299,2,17,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 2 adventurers at level 17.,Possible
encounter_3556,5,18,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 5 adventurers at level 18.,Possible
encounter_83,2,10,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_4508,2,18,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 2 adventurers at level 18.,Possible
encounter_2459,5,6,1,Young Red Dragon,10.0,A group of 1 Young Red Dragon(s) confronts a party of 5 adventurers at level 6.,Possible
encounter_3740,4,1,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 4 adventurers at level 1.,Not Possible
encounter_3782,1,17,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 1 adventurers at level 17.,Possible
encounter_2289,1,4,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 1 adventurers at level 4.,Possible
encounter_424,4,14,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 4 adventurers at level 14.,Possible
encounter_4340,4,13,6,Ogre,2.0,A group of 6 Ogre(s) confronts a party of 4 adventurers at level 13.,Possible
encounter_1905,2,10,3,Troll,5.0,A group of 3 Troll(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_4539,3,2,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 3 adventurers at level 2.,Not Possible
encounter_3353,3,5,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_3103,4,11,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 4 adventurers at level 11.,Possible
encounter_1566,2,13,9,Goblin,0.25,A group of 9 Goblin(s) confronts a party of 2 adventurers at level 13.,Possible
encounter_3356,5,8,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 5 adventurers at level 8.,Possible
encounter_840,4,6,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 4 adventurers at level 6.,Not Possible
encounter_501,5,4,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 5 adventurers at level 4.,Possible
encounter_142,5,3,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 5 adventurers at level 3.,Possible
encounter_1378,3,14,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 3 adventurers at level 14.,Possible
encounter_3698,2,1,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 2 adventurers at level 1.,Possible
encounter_2145,5,13,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 5 adventurers at level 13.,Possible
encounter_1139,1,9,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 1 adventurers at level 9.,Not Possible
encounter_2928,3,5,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_1788,1,6,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 1 adventurers at level 6.,Not Possible
encounter_3485,1,17,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 1 adventurers at level 17.,Possible
encounter_551,3,4,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 3 adventurers at level 4.,Possible
encounter_4907,3,5,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 3 adventurers at level 5.,Not Possible
encounter_2020,4,1,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 4 adventurers at level 1.,Possible
encounter_949,4,10,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_2601,4,14,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 4 adventurers at level 14.,Possible
encounter_533,1,5,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 1 adventurers at level 5.,Possible
encounter_1830,3,12,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 3 adventurers at level 12.,Possible
encounter_2918,1,17,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 1 adventurers at level 17.,Not Possible
encounter_4419,1,14,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 1 adventurers at level 14.,Possible
encounter_3872,3,19,8,Orc,0.5,A group of 8 Orc(s) confronts a party of 3 adventurers at level 19.,Possible
encounter_1603,4,9,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 4 adventurers at level 9.,Possible
encounter_640,4,11,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 4 adventurers at level 11.,Not Possible
encounter_4833,2,4,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 2 adventurers at level 4.,Possible
encounter_968,2,1,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 2 adventurers at level 1.,Possible
encounter_4238,1,8,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 1 adventurers at level 8.,Possible
encounter_2698,3,17,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 3 adventurers at level 17.,Possible
encounter_1684,4,10,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_4471,1,5,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 1 adventurers at level 5.,Possible
encounter_2343,1,18,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 1 adventurers at level 18.,Possible
encounter_156,2,16,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_2488,3,4,6,Troll,5.0,A group of 6 Troll(s) confronts a party of 3 adventurers at level 4.,Not Possible
encounter_4642,4,19,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 4 adventurers at level 19.,Not Possible
encounter_1090,1,18,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 1 adventurers at level 18.,Possible
encounter_2656,1,9,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 1 adventurers at level 9.,Not Possible
encounter_4241,5,18,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 5 adventurers at level 18.,Possible
encounter_289,4,15,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_931,5,4,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 5 adventurers at level 4.,Possible
encounter_2536,4,11,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 4 adventurers at level 11.,Not Possible
encounter_4029,2,16,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_3372,4,17,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 4 adventurers at level 17.,Possible
encounter_4622,3,11,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 3 adventurers at level 11.,Possible
encounter_3292,5,6,7,Orc,0.5,A group of 7 Orc(s) confronts a party of 5 adventurers at level 6.,Possible
encounter_943,3,5,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 3 adventurers at level 5.,Not Possible
encounter_3860,4,19,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 4 adventurers at level 19.,Possible
encounter_4663,5,8,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 5 adventurers at level 8.,Possible
encounter_1699,4,19,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 4 adventurers at level 19.,Possible
encounter_4709,3,5,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_3201,3,3,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 3 adventurers at level 3.,Not Possible
