date,item_id,item_name,restaurant_id,restaurant_name,item_cost,calories,predicted_units_sold,predicted_revenue
2022-03-02,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.065,1.2
2022-03-02,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.019,0.11
2022-03-02,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-03-02,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.151,2.43
2022-03-02,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-03-02,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-03-02,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,4.36,30.52
2022-03-02,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.929,8.08
2022-03-02,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.063,1.65
2022-03-02,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.031,0.5
2022-03-02,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.427,1.7
2022-03-02,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.1
2022-03-02,73,Milky Cake,1,Bob's Diner,5.16,596,5.257,27.12
2022-03-02,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.016,0.07
2022-03-02,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-03-02,76,Amazing pork lunch,1,Bob's Diner,17.93,679,39.534,708.85
2022-03-02,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-03-02,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.031,0.09
2022-03-02,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.061,0.23
2022-03-02,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.309,16.67
2022-03-02,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-03-02,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-03-02,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-03-02,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-03-02,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.017,0.07
2022-03-02,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-03-02,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-03-02,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.06,0.97
2022-03-02,89,Awesome Soft Drink,6,Surfs Up,3.06,248,1.123,3.44
2022-03-02,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.1,8.48
2022-03-02,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.043,0.67
2022-03-02,92,Margarita,4,Fou Cher,3.23,418,0.024,0.08
2022-03-02,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.067,0.84
2022-03-02,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.064,0.37
2022-03-02,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.018,0.33
2022-03-02,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-03-02,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.067,1.91
2022-03-02,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-03-02,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-03-02,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.025,0.06
2022-03-03,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-03-03,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-03-03,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.256,65.92
2022-03-03,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,33.897,895.57
2022-03-03,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-03-03,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-03-03,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-03-03,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.034,0.85
2022-03-03,9,Orange Juice,1,Bob's Diner,3.91,135,77.041,301.23
2022-03-03,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-03-03,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.129,2.52
2022-03-03,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,4.557,22.19
2022-03-03,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,38.318,160.17
2022-03-03,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.184,0.72
2022-03-03,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.017,0.32
2022-03-03,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,0.0,0.0
2022-03-03,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-03-03,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-03-03,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,272.225,786.73
2022-03-03,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-03-03,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,12.243,284.42
2022-03-03,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.018,0.35
2022-03-03,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.674,7.32
2022-03-03,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.777,6.15
2022-03-03,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-03-03,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.062,0.47
2022-03-03,27,Steak Meal,6,Surfs Up,26.21,607,0.117,3.07
2022-03-03,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.019,0.28
2022-03-03,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.137,0.33
2022-03-03,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.015,0.08
2022-03-03,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.806,4.53
2022-03-03,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-03-03,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.035,0.73
2022-03-03,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-03-03,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.059,0.26
2022-03-03,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-03-03,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.593,4.37
2022-03-03,38,Mutton Dinner,1,Bob's Diner,10.8,542,109.698,1184.73
2022-03-03,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-03-03,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.36
2022-03-03,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-03-03,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,0.649,1.89
2022-03-03,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-03-03,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.894,4.92
2022-03-03,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,2.657,62.25
2022-03-03,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-03-03,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-03-03,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.016,0.19
2022-03-03,49,Awesome Smoothy,3,Sweet Shack,1.39,78,1.802,2.5
2022-03-03,50,Pike Lunch,5,Corner Cafe,26.37,653,0.025,0.65
2022-03-03,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.024,0.43
2022-03-03,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-03-03,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-03-03,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-03-03,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-03-03,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,21.39,614.95
2022-03-03,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-03-03,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.172,2.35
2022-03-03,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,50.198,1173.14
2022-03-03,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.062,0.97
2022-03-03,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.064,1.19
2022-03-03,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.016,0.09
2022-03-03,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-03-03,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.132,2.12
2022-03-03,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-03-03,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-03-03,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,5.35,37.45
2022-03-03,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.932,8.11
2022-03-03,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.072,1.87
2022-03-03,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.026,0.43
2022-03-03,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.271,1.08
2022-03-03,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.1
2022-03-03,73,Milky Cake,1,Bob's Diner,5.16,596,5.697,29.4
2022-03-03,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.016,0.07
2022-03-03,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-03-03,76,Amazing pork lunch,1,Bob's Diner,17.93,679,65.362,1171.94
2022-03-03,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-03-03,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.017,0.05
2022-03-03,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.049,0.18
2022-03-03,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.264,14.27
2022-03-03,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-03-03,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-03-03,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-03-03,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-03-03,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-03-03,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-03-03,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-03-03,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.082,1.31
2022-03-03,89,Awesome Soft Drink,6,Surfs Up,3.06,248,1.239,3.79
2022-03-03,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.1,8.48
2022-03-03,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.047,0.72
2022-03-03,92,Margarita,4,Fou Cher,3.23,418,0.026,0.08
2022-03-03,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.098,1.22
2022-03-03,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.056,0.32
2022-03-03,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.018,0.33
2022-03-03,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-03-03,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.063,1.79
2022-03-03,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-03-03,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-03-03,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.017,0.04
2022-03-04,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-03-04,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-03-04,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.32,67.79
2022-03-04,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,41.1,1085.85
2022-03-04,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-03-04,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-03-04,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-03-04,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.024,0.6
2022-03-04,9,Orange Juice,1,Bob's Diner,3.91,135,101.192,395.66
2022-03-04,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-03-04,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.104,2.02
2022-03-04,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,4.563,22.22
2022-03-04,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,46.613,194.84
2022-03-04,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.127,0.49
2022-03-04,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.017,0.32
2022-03-04,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,0.0,0.0
2022-03-04,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-03-04,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-03-04,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,304.568,880.2
2022-03-04,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-03-04,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,14.271,331.51
2022-03-04,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.017,0.32
2022-03-04,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.7,7.6
2022-03-04,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.777,6.14
2022-03-04,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-03-04,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.052,0.39
2022-03-04,27,Steak Meal,6,Surfs Up,26.21,607,0.083,2.17
2022-03-04,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.019,0.29
2022-03-04,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.151,0.37
2022-03-04,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.015,0.08
2022-03-04,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.806,4.53
2022-03-04,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-03-04,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.032,0.66
2022-03-04,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-03-04,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.052,0.23
2022-03-04,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-03-04,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.598,4.4
2022-03-04,38,Mutton Dinner,1,Bob's Diner,10.8,542,139.745,1509.24
2022-03-04,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-03-04,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.36
2022-03-04,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-03-04,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,0.879,2.56
2022-03-04,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-03-04,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.894,4.92
2022-03-04,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,2.723,63.8
2022-03-04,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-03-04,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-03-04,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.016,0.19
2022-03-04,49,Awesome Smoothy,3,Sweet Shack,1.39,78,1.876,2.61
2022-03-04,50,Pike Lunch,5,Corner Cafe,26.37,653,0.025,0.65
2022-03-04,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.024,0.42
2022-03-04,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-03-04,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-03-04,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-03-04,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-03-04,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,24.447,702.85
2022-03-04,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-03-04,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.113,1.54
2022-03-04,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,55.886,1306.05
2022-03-04,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.064,1.01
2022-03-04,61,Awesome Pork with Vegetables Lunch,6,Surfs Up,18.53,848,0.048,0.9
2022-03-04,62,Sweet Vegi Soft Drink,2,Beachfront Bar,5.7,538,0.016,0.09
2022-03-04,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,519,0.017,0.06
2022-03-04,64,Roast Mutton Entree,6,Surfs Up,16.09,293,0.121,1.95
2022-03-04,65,Lamb with Bread and Vegetables Meal,4,Fou Cher,20.02,724,0.016,0.33
2022-03-04,66,Cherry Cake,4,Fou Cher,6.31,586,0.016,0.1
2022-03-04,67,Sweet Lamb Cake,1,Bob's Diner,7.0,558,7.876,55.14
2022-03-04,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,652,0.932,8.11
2022-03-04,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,673,0.085,2.2
2022-03-04,70,Pork with Bread Lunch,5,Corner Cafe,16.28,545,0.026,0.43
2022-03-04,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,211,0.164,0.65
2022-03-04,72,Original Milky Cake,4,Fou Cher,6.53,602,0.016,0.1
2022-03-04,73,Milky Cake,1,Bob's Diner,5.16,596,5.769,29.77
2022-03-04,74,Super Sweet Cocktail,4,Fou Cher,4.11,619,0.016,0.07
2022-03-04,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,459,0.018,0.1
2022-03-04,76,Amazing pork lunch,1,Bob's Diner,17.93,679,71.734,1286.18
2022-03-04,77,Blue Ribbon Frozen Milky Cake,3,Sweet Shack,7.7,636,0.015,0.12
2022-03-04,78,Original Gin Cocktail,2,Beachfront Bar,2.99,279,0.016,0.05
2022-03-04,79,Fruity Frozen Slushy,4,Fou Cher,3.75,137,0.051,0.19
2022-03-04,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,881,0.352,19.01
2022-03-04,81,Fantastic Milky Smoothy,3,Sweet Shack,5.11,383,0.015,0.08
2022-03-04,82,Martini,4,Fou Cher,5.45,556,0.016,0.09
2022-03-04,83,Original Fruity Carrot Cake,5,Corner Cafe,8.55,600,0.017,0.14
2022-03-04,84,BBQ Pork Steak,5,Corner Cafe,19.77,855,0.017,0.33
2022-03-04,85,Vegetarian Plate with Bread entree,4,Fou Cher,4.02,271,0.016,0.07
2022-03-04,86,Original Milky Cake,3,Sweet Shack,6.5,595,0.015,0.1
2022-03-04,87,Milky Cake,5,Corner Cafe,7.22,627,0.017,0.12
2022-03-04,88,Oysters Rockefeller,6,Surfs Up,16.06,204,0.089,1.43
2022-03-04,89,Awesome Soft Drink,6,Surfs Up,3.06,248,1.206,3.69
2022-03-04,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,838,1.1,8.48
2022-03-04,91,Halibut with Bread Dinner,5,Corner Cafe,15.46,468,0.047,0.73
2022-03-04,92,Margarita,4,Fou Cher,3.23,418,0.03,0.1
2022-03-04,93,Lamb with Bread Entree,5,Corner Cafe,12.44,585,0.081,1.0
2022-03-04,94,Fruity Milky Smoothy,6,Surfs Up,5.71,331,0.052,0.3
2022-03-04,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,958,0.018,0.33
2022-03-04,96,Blue Ribbon Fish with Bread Lunch,5,Corner Cafe,21.93,708,0.017,0.37
2022-03-04,97,Original Fruity Cod with Bread and Vegetables Entree,4,Fou Cher,28.65,744,0.161,4.62
2022-03-04,98,Original Sweet Milky Soft Drink,2,Beachfront Bar,5.0,579,0.015,0.08
2022-03-04,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,423,0.017,0.09
2022-03-04,100,Awesome Vodka Cocktail,2,Beachfront Bar,2.48,223,0.016,0.04
2022-03-05,1,Chocolate Cake,4,Fou Cher,6.71,554,0.016,0.11
2022-03-05,2,Breaded Fish with Vegetables Meal,4,Fou Cher,15.09,772,0.016,0.24
2022-03-05,3,Sweet Fruity Cake,1,Bob's Diner,29.22,931,2.317,67.69
2022-03-05,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,763,41.443,1094.91
2022-03-05,5,Milk Cake,5,Corner Cafe,6.07,583,0.017,0.1
2022-03-05,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,537,0.016,0.09
2022-03-05,7,Fruity Milky Cake,4,Fou Cher,8.1,605,0.016,0.13
2022-03-05,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,258,0.024,0.6
2022-03-05,9,Orange Juice,1,Bob's Diner,3.91,135,100.789,394.08
2022-03-05,10,Mutton with Roles and Vegetables Plate,5,Corner Cafe,21.13,820,0.017,0.35
2022-03-05,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,787,0.086,1.68
2022-03-05,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,478,4.476,21.8
2022-03-05,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,490,47.192,197.26
2022-03-05,14,Amazing Cocktail,6,Surfs Up,3.9,472,0.104,0.41
2022-03-05,15,Original Lamb with Vegetables Meal,5,Corner Cafe,18.78,380,0.017,0.32
2022-03-05,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,284,0.0,0.0
2022-03-05,17,Awesome Vegetable with Bread Meal,4,Fou Cher,6.21,581,0.016,0.1
2022-03-05,18,Mutton Lunch Plate,1,Bob's Diner,18.82,566,1.057,19.89
2022-03-05,19,Strawberry Smoothy,1,Bob's Diner,2.89,145,312.17,902.17
2022-03-05,20,Fruity Milky Soft Drink,5,Corner Cafe,7.95,645,0.017,0.13
2022-03-05,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,269,14.838,344.69
2022-03-05,22,Lamb with Bread Dinner,4,Fou Cher,19.05,557,0.017,0.32
2022-03-05,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,671,0.753,8.18
2022-03-05,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,588,0.757,5.99
2022-03-05,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,587,0.946,5.9
2022-03-05,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,611,0.052,0.4
2022-03-05,27,Steak Meal,6,Surfs Up,26.21,607,0.084,2.21
2022-03-05,28,Fish with Dread and Vegetables Dinner,4,Fou Cher,15.23,534,0.018,0.28
2022-03-05,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,228,0.115,0.28
2022-03-05,30,Fantastic Cake,3,Sweet Shack,5.08,525,0.015,0.08
2022-03-05,31,Amazing Frozen Milky Cake,1,Bob's Diner,5.62,623,0.794,4.46
2022-03-05,32,Milky vegi Smoothy,3,Sweet Shack,3.86,150,0.015,0.06
2022-03-05,33,Original Breaded Pork with Vegetables Dinner,6,Surfs Up,20.8,1023,0.035,0.73
2022-03-05,34,Sweet Savory Cake,4,Fou Cher,27.47,721,0.016,0.45
2022-03-05,35,Blue Ribbon Cocktail,6,Surfs Up,4.36,456,0.044,0.19
2022-03-05,36,Fantastic Fish with Vegetables Entree,5,Corner Cafe,21.14,232,0.019,0.4
2022-03-05,37,Awesome Milky Cake,1,Bob's Diner,7.36,636,0.593,4.36
2022-03-05,38,Mutton Dinner,1,Bob's Diner,10.8,542,144.403,1559.56
2022-03-05,39,Awesome Fruity Lamb with Vegetables Dinner,5,Corner Cafe,19.03,361,0.017,0.32
2022-03-05,40,Fantastic Fruity Salmon with Bread meal,4,Fou Cher,22.67,815,0.016,0.36
2022-03-05,41,Milky Cake,4,Fou Cher,6.01,624,0.016,0.1
2022-03-05,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,318,1.581,4.6
2022-03-05,43,Anglefood Cake,5,Corner Cafe,7.13,550,0.017,0.12
2022-03-05,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,374,0.895,4.92
2022-03-05,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,227,2.722,63.77
2022-03-05,46,Blue Ribbon Milky Cake,3,Sweet Shack,6.89,612,0.015,0.1
2022-03-05,47,Amazing Vegetable and Bread Dinner,4,Fou Cher,8.01,720,0.016,0.13
2022-03-05,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,740,0.016,0.19
2022-03-05,49,Awesome Smoothy,3,Sweet Shack,1.39,78,1.766,2.46
2022-03-05,50,Pike Lunch,5,Corner Cafe,26.37,653,0.026,0.67
2022-03-05,51,Amazing Lamb Dinner,4,Fou Cher,17.55,591,0.019,0.33
2022-03-05,52,Original Sweet Milky Soft Drink,3,Sweet Shack,5.68,535,0.015,0.09
2022-03-05,53,Amazing Sweet Breaded Carrot Cake,5,Corner Cafe,7.87,836,0.017,0.13
2022-03-05,54,Original Vegetable with Bread Meal,5,Corner Cafe,6.51,626,0.017,0.11
2022-03-05,55,Frozen Milky Cake,5,Corner Cafe,6.63,607,0.017,0.11
2022-03-05,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,613,24.249,697.17
2022-03-05,57,Carrot Cake,4,Fou Cher,3.93,510,0.016,0.06
2022-03-05,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,485,0.064,0.88
2022-03-05,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,392,55.24,1290.96
2022-03-05,60,Original Pork Meal,5,Corner Cafe,15.69,411,0.056,0.88
